date,year,title,artist,peak_pos,last_week,weeks,rank,change,spotifyLink,spotifyID,videoLink,genre,analysis_url,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
2019-07-27,,Money In The Grave,Drake Featuring Rick Ross,7,11,5,12,,spotify:track:5ry2OE6R2zPQFDO85XkgRb,5ry2OE6R2zPQFDO85XkgRb,,"[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap', u'toronto rap']",https://api.spotify.com/v1/audio-analysis/5ry2OE6R2zPQFDO85XkgRb,0.502,0.122,100.541,0.046,0.101,0,4,0.831,10,205427,-4.045,0.101,0
2019-07-27,,If I Can't Have You,Shawn Mendes,2,14,11,13,,spotify:track:6LsAAHotRLMOHfCsSfYCsz,6LsAAHotRLMOHfCsSfYCsz,,"[u'canadian pop', u'pop', u'post-teen pop', u'viral pop']",https://api.spotify.com/v1/audio-analysis/6LsAAHotRLMOHfCsSfYCsz,0.809,0.147,123.911,0.0602,0.524,0,4,0.692,2,190800,-4.198,0.864,1
2019-07-27,,Wow.,Post Malone,2,13,30,14,,spotify:track:7xQAfvXzm3AkraOtGPWIZg,7xQAfvXzm3AkraOtGPWIZg,,"[u'dfw rap', u'melodic rap', u'rap']",https://api.spotify.com/v1/audio-analysis/7xQAfvXzm3AkraOtGPWIZg,0.539,0.103,99.96,0.208,0.136,1.78e-06,4,0.829,11,149547,-7.359,0.388,0
2019-07-27,,You Need To Calm Down,Taylor Swift,2,16,5,15,,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,6RRNNciQGZEXnqk8SQ9yv5,,"[u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/6RRNNciQGZEXnqk8SQ9yv5,0.671,0.0637,85.026,0.0553,0.00929,0,4,0.771,2,171360,-5.617,0.714,1
2019-07-27,,"Hey Look Ma, I Made It",Panic! At The Disco,16,18,14,16,,spotify:track:22oEJW6r2rMb9z4IntfyEa,22oEJW6r2rMb9z4IntfyEa,,"[u'baroque pop', u'emo', u'modern rock']",https://api.spotify.com/v1/audio-analysis/22oEJW6r2rMb9z4IntfyEa,0.833,0.121,107.936,0.0695,0.0137,0,4,0.577,5,169667,-3.337,0.58,1
2019-07-27,,Dancing With A Stranger,Sam Smith & Normani,7,15,27,17,,spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,6Qs4SXO9dwPj5GKvVOv8Ki,,"[u'pop', u'uk pop']",https://api.spotify.com/v1/audio-analysis/6Qs4SXO9dwPj5GKvVOv8Ki,0.52,0.222,102.998,0.0656,0.45,1.97e-06,4,0.741,8,171030,-7.513,0.347,1
2019-07-27,,The Git Up,Blanco Brown,16,19,6,18,,spotify:track:2KKijf6Ett4kmVNJze2roh,2KKijf6Ett4kmVNJze2roh,,[u'country rap'],https://api.spotify.com/v1/audio-analysis/2KKijf6Ett4kmVNJze2roh,0.678,0.274,97.984,0.109,0.0669,0,4,0.847,9,200594,-8.635,0.811,1
2019-07-27,,Beautiful People,Ed Sheeran Featuring Khalid,19,40,3,19,,spotify:track:4evmHXcjt3bTUHD1cvny97,4evmHXcjt3bTUHD1cvny97,,"[u'pop', u'uk pop']",https://api.spotify.com/v1/audio-analysis/4evmHXcjt3bTUHD1cvny97,0.648,0.0802,92.977,0.187,0.124,0,4,0.64,5,197867,-8.113,0.548,0
2019-07-27,,God's Country,Blake Shelton,17,17,16,20,,spotify:track:1dyxS3YzBbL0t8rEVwVQ1K,1dyxS3YzBbL0t8rEVwVQ1K,,"[u'contemporary country', u'country', u'country road', u'oklahoma country']",https://api.spotify.com/v1/audio-analysis/1dyxS3YzBbL0t8rEVwVQ1K,0.752,0.118,139.984,0.0396,0.0608,5.39e-06,4,0.538,10,205107,-5.106,0.217,1
2019-07-27,,Without Me,Halsey,1,20,41,21,,spotify:track:5p7ujcrUXASCNwRaWNHR1C,5p7ujcrUXASCNwRaWNHR1C,,"[u'dance pop', u'electropop', u'etherpop', u'indie poptimism', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/5p7ujcrUXASCNwRaWNHR1C,0.488,0.0936,136.041,0.0705,0.297,9.11e-06,4,0.752,6,201661,-7.05,0.533,1
2019-07-27,,Pop Out,Polo G Featuring Lil Tjay,11,21,17,22,,spotify:track:6uFn47ACjqYkc0jADwEdj1,6uFn47ACjqYkc0jADwEdj1,,[u'chicago rap'],https://api.spotify.com/v1/audio-analysis/6uFn47ACjqYkc0jADwEdj1,0.639,0.0698,168.112,0.467,0.15,0,4,0.772,1,166560,-7.119,0.261,1
2019-07-27,,Ran$om,Lil Tecca,23,26,7,23,,,,,[u'melodic rap'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2019-07-27,,Beer Never Broke My Heart,Luke Combs,22,23,11,24,,spotify:track:3RzcoFkZ0AOp2nH71jP504,3RzcoFkZ0AOp2nH71jP504,,[u'contemporary country'],https://api.spotify.com/v1/audio-analysis/3RzcoFkZ0AOp2nH71jP504,0.863,0.0874,77.0,0.0481,0.0138,0,4,0.54,1,186733,-4.483,0.64,1
2019-07-27,,Cross Me,Ed Sheeran Featuring Chance The Rapper & PnB Rock,25,41,8,25,,spotify:track:543bCW2ruMPmxUBWirQ3MR,543bCW2ruMPmxUBWirQ3MR,,"[u'pop', u'uk pop']",https://api.spotify.com/v1/audio-analysis/543bCW2ruMPmxUBWirQ3MR,0.787,0.0669,95.005,0.12,0.214,0,4,0.746,4,206187,-6.373,0.607,1
2019-07-27,,Someone You Loved,Lewis Capaldi,26,36,10,26,,spotify:track:7qEHsqek33rTcFNT9PFqLf,7qEHsqek33rTcFNT9PFqLf,,"[u'pop', u'uk pop']",https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf,0.405,0.105,109.891,0.0319,0.751,0,4,0.501,1,182161,-5.679,0.446,1
2019-07-27,,Happier,Marshmello & Bastille,2,22,48,27,,spotify:track:2dpaYNEQHiRxtZbfNsse99,2dpaYNEQHiRxtZbfNsse99,,"[u'brostep', u'progressive electro house']",https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,0.792,0.167,100.015,0.0452,0.191,0,4,0.687,5,214290,-2.749,0.671,1
2019-07-27,,The London,"Young Thug, J. Cole & Travis Scott",12,29,8,28,,spotify:track:7DcvwMAiqKJQD1rrdfxSDx,7DcvwMAiqKJQD1rrdfxSDx,,unknown,https://api.spotify.com/v1/audio-analysis/7DcvwMAiqKJQD1rrdfxSDx,0.586,0.132,97.981,0.147,0.0247,0,4,0.796,4,200107,-6.946,0.179,0
2019-07-27,,Panini,Lil Nas X,16,27,4,29,,spotify:track:6fTt0CH2t0mdeB2N9XFG5r,6fTt0CH2t0mdeB2N9XFG5r,,"[u'country rap', u'lgbtq+ hip hop', u'pop rap']",https://api.spotify.com/v1/audio-analysis/6fTt0CH2t0mdeB2N9XFG5r,0.594,0.123,153.848,0.0752,0.342,0,4,0.703,5,114893,-6.146,0.475,0
2019-07-27,,7 Rings,Ariana Grande,1,24,26,30,,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,6ocbgoVGwYJhOv1GgI9NsF,,"[u'dance pop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,0.317,0.0881,140.048,0.334,0.592,0,4,0.778,1,178627,-10.732,0.327,0
2019-07-27,,Sweet But Psycho,Ava Max,10,25,31,31,,spotify:track:25sgk305KZfyuqVBQIahim,25sgk305KZfyuqVBQIahim,,"[u'dance pop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/25sgk305KZfyuqVBQIahim,0.704,0.166,133.002,0.0476,0.0691,0,4,0.719,1,187436,-4.724,0.628,1
2019-07-27,,Never Really Over,Katy Perry,15,31,7,32,,spotify:track:5PYQUBXc7NYeI1obMKSJK0,5PYQUBXc7NYeI1obMKSJK0,,"[u'dance pop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/5PYQUBXc7NYeI1obMKSJK0,0.882,0.316,99.991,0.0602,0.194,0,4,0.77,8,223523,-4.792,0.385,1
2019-07-27,,Whiskey Glasses,Morgan Wallen,17,28,20,33,,spotify:track:6foY66mWZN0pSRjZ408c00,6foY66mWZN0pSRjZ408c00,,"[u'contemporary country', u'country road', u'deep talent show']",https://api.spotify.com/v1/audio-analysis/6foY66mWZN0pSRjZ408c00,0.68,0.115,149.959,0.0289,0.369,1.84e-06,4,0.614,6,234347,-4.58,0.707,1
2019-07-27,,Speechless,Dan + Shay,24,34,30,34,,spotify:track:3GJ4hzg4lrGwU51Y3VARbF,3GJ4hzg4lrGwU51Y3VARbF,,"[u'contemporary country', u'pop']",https://api.spotify.com/v1/audio-analysis/3GJ4hzg4lrGwU51Y3VARbF,0.438,0.24,135.929,0.0298,0.356,0,4,0.616,1,213387,-5.968,0.386,1
2019-07-27,,High Hopes,Panic! At The Disco,4,33,50,35,,spotify:track:1rqqCSm0Qe4I9rUvWncaom,1rqqCSm0Qe4I9rUvWncaom,,"[u'baroque pop', u'emo', u'modern rock']",https://api.spotify.com/v1/audio-analysis/1rqqCSm0Qe4I9rUvWncaom,0.904,0.064,82.014,0.0618,0.193,0,4,0.579,5,190947,-2.729,0.681,1
2019-07-27,,Shotta Flow,NLE Choppa,36,38,13,36,,spotify:track:67XyC1GdSkKb9sbRRkUDXS,67XyC1GdSkKb9sbRRkUDXS,,[u'memphis hip hop'],https://api.spotify.com/v1/audio-analysis/67XyC1GdSkKb9sbRRkUDXS,0.511,0.14,120.08,0.42,0.0251,0,4,0.894,2,176632,-4.768,0.568,1
2019-07-27,,Antisocial,Ed Sheeran & Travis Scott,26,30,20,37,,spotify:track:1DhRbox3xkceP64k3JeYfW,1DhRbox3xkceP64k3JeYfW,,"[u'pop', u'uk pop']",https://api.spotify.com/v1/audio-analysis/1DhRbox3xkceP64k3JeYfW,0.823,0.361,151.956,0.0495,0.133,0,4,0.715,5,161747,-5.313,0.91,0
2019-07-27,,Act Up,City Girls,25,35,19,38,,spotify:track:3A2yGHWIzmGEIolwonU69h,3A2yGHWIzmGEIolwonU69h,,"[u'pop', u'pop rap', u'trap queen']",https://api.spotify.com/v1/audio-analysis/3A2yGHWIzmGEIolwonU69h,0.638,0.111,97.075,0.189,0.0167,0,4,0.938,8,158332,-4.713,0.313,1
2019-07-27,,Rumor,Lee Brice,4,32,26,39,,spotify:track:56eGOeSsqdg3FLxdo83TwV,56eGOeSsqdg3FLxdo83TwV,,"[u'contemporary country', u'country', u'country road', u'modern country rock']",https://api.spotify.com/v1/audio-analysis/56eGOeSsqdg3FLxdo83TwV,0.56,0.115,140.975,0.0486,0.749,0,4,0.655,9,198440,-6.857,0.599,1
2019-07-27,,Middle Child,J. Cole,41,48,12,40,,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,2JvzF1RMd7lE3KmFlsyZD8,,"[u'conscious hip hop', u'hip hop', u'nc hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/2JvzF1RMd7lE3KmFlsyZD8,0.364,0.271,123.984,0.276,0.149,0,4,0.837,8,213594,-11.713,0.463,1
2019-07-27,,Knockin' Boots,Luke Bryan,6,42,33,41,,spotify:track:6ERR6e7h6wCqGoz1TjiUJb,6ERR6e7h6wCqGoz1TjiUJb,,"[u'contemporary country', u'country', u'country road']",https://api.spotify.com/v1/audio-analysis/6ERR6e7h6wCqGoz1TjiUJb,0.682,0.328,131.983,0.205,0.129,0,4,0.739,2,199382,-3.728,0.634,1
2019-07-27,,Going Bad,Meek Mill Featuring Drake,43,49,8,42,,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,2IRZnDFmlqMuOrYOLnZZyc,,"[u'hip hop', u'philly rap', u'pop rap', u'rap', u'southern hip hop', u'trap']",https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,0.496,0.252,86.003,0.0905,0.259,0,4,0.889,4,180522,-6.365,0.544,0
2019-07-27,,Some Of It,Eric Church,8,47,44,43,,spotify:track:3d1qN7AHge6BXuVPutcpI5,3d1qN7AHge6BXuVPutcpI5,,"[u'contemporary country', u'country', u'country road', u'modern country rock']",https://api.spotify.com/v1/audio-analysis/3d1qN7AHge6BXuVPutcpI5,0.736,0.155,79.843,0.0446,0.341,9.81e-06,4,0.56,0,195147,-7.306,0.824,1
2019-07-27,,Better,Khalid,23,39,25,44,,spotify:track:6zeeWid2sgw4lap2jV61PZ,6zeeWid2sgw4lap2jV61PZ,,"[u'alternative r&b', u'pop']",https://api.spotify.com/v1/audio-analysis/6zeeWid2sgw4lap2jV61PZ,0.552,0.104,97.949,0.097,0.0765,0.334,4,0.596,0,229320,-10.278,0.112,0
2019-07-27,,Pure Water,Mustard & Migos,22,43,24,45,,spotify:track:3j84U36KvLeXNDPv4t5pI8,3j84U36KvLeXNDPv4t5pI8,,"[u'cali rap', u'pop rap', u'rap', u'southern hip hop', u'trap']",https://api.spotify.com/v1/audio-analysis/3j84U36KvLeXNDPv4t5pI8,0.559,0.344,202.015,0.127,0.174,0,4,0.682,0,192471,-5.545,0.137,1
2019-07-27,,Con Calma,Daddy Yankee & Katy Perry Featuring Snow,47,67,3,46,,spotify:track:5w9c2J52mkdntKOmRLeM2m,5w9c2J52mkdntKOmRLeM2m,,"[u'latin', u'latin hip hop', u'reggaeton', u'tropical']",https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m,0.86,0.0574,93.989,0.0593,0.11,1.94e-06,4,0.737,8,193227,-2.652,0.656,0
2019-07-27,,My Type,Saweetie,1,45,42,47,,spotify:track:5KBARWIxeMGkvUax9VtVC9,5KBARWIxeMGkvUax9VtVC9,,"[u'cali rap', u'pop', u'pop rap', u'trap queen']",https://api.spotify.com/v1/audio-analysis/5KBARWIxeMGkvUax9VtVC9,0.811,0.0672,105.038,0.258,0.000677,0,4,0.899,2,126446,-6.294,0.587,1
2019-07-27,,Shallow,Lady Gaga & Bradley Cooper,1,50,50,48,,spotify:track:2VxeLyX666F8uXCJ0dZF8B,2VxeLyX666F8uXCJ0dZF8B,,"[u'dance pop', u'pop']",https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,0.385,0.231,95.799,0.0308,0.371,0,4,0.572,7,215733,-6.362,0.323,1
2019-07-27,,Sicko Mode,Travis Scott,39,62,15,49,,spotify:track:2xLMifQCjDGFmkHkpNLD9h,2xLMifQCjDGFmkHkpNLD9h,,[u'rap'],https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,0.73,0.124,155.008,0.222,0.00513,0,4,0.834,8,312820,-3.714,0.446,1
2019-07-27,,Clout,Offset Featuring Cardi B,51,57,11,50,,spotify:track:59ywHNwwchG4nZJMLyxSzd,59ywHNwwchG4nZJMLyxSzd,,"[u'atl hip hop', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'trap']",https://api.spotify.com/v1/audio-analysis/59ywHNwwchG4nZJMLyxSzd,0.622,0.122,140.022,0.0997,0.228,4.24e-06,4,0.919,1,205803,-7.384,0.424,1
2019-07-27,,All To Myself,Dan + Shay,52,59,20,51,,spotify:track:08tq1XcHwVt5PHXUo87i0D,08tq1XcHwVt5PHXUo87i0D,,"[u'contemporary country', u'pop']",https://api.spotify.com/v1/audio-analysis/08tq1XcHwVt5PHXUo87i0D,0.781,0.125,94.975,0.0313,0.208,0,4,0.646,1,169920,-4.616,0.565,1
2019-07-27,,GIRL,Maren Morris,49,53,11,52,,spotify:track:3npzogdOEiVsieXmmhBepL,3npzogdOEiVsieXmmhBepL,,"[u'contemporary country', u'pop', u'texas country']",https://api.spotify.com/v1/audio-analysis/3npzogdOEiVsieXmmhBepL,0.57,0.0963,77.004,0.0347,0.279,0,4,0.612,11,197293,-6.642,0.335,0
2019-07-27,,South Of The Border,Ed Sheeran Featuring Camila Cabello & Cardi B,2,52,13,53,,spotify:track:4vUmTMuQqjdnvlZmAH61Qk,4vUmTMuQqjdnvlZmAH61Qk,,"[u'pop', u'uk pop']",https://api.spotify.com/v1/audio-analysis/4vUmTMuQqjdnvlZmAH61Qk,0.621,0.0865,97.986,0.0824,0.148,0,4,0.857,9,204467,-6.376,0.668,0
2019-07-27,,Go Loko,"YG, Tyga & Jon Z",43,56,9,54,,spotify:track:3SZqA7rQvROJsCbUu2v0xa,3SZqA7rQvROJsCbUu2v0xa,,unknown,https://api.spotify.com/v1/audio-analysis/3SZqA7rQvROJsCbUu2v0xa,0.67,0.0677,100.995,0.0429,0.299,5.08e-06,4,0.88,2,299227,-5.188,0.142,1
2019-07-27,,ME!,Taylor Swift Featuring Brendon Urie,52,61,22,55,,spotify:track:2Rk4JlNc2TPmZe2af99d45,2Rk4JlNc2TPmZe2af99d45,,"[u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/2Rk4JlNc2TPmZe2af99d45,0.83,0.118,182.162,0.0571,0.033,0,4,0.61,0,193000,-4.105,0.728,1
2019-07-27,,Just Us,DJ Khaled Featuring SZA,15,54,9,56,,spotify:track:0BnTBAGmr9FtYwkZrwKhwS,0BnTBAGmr9FtYwkZrwKhwS,,"[u'dance pop', u'hip hop', u'miami hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap']",https://api.spotify.com/v1/audio-analysis/0BnTBAGmr9FtYwkZrwKhwS,0.859,0.129,93.132,0.147,0.135,0,4,0.639,9,221379,-2.758,0.566,0
2019-07-27,,Remember The Name,Ed Sheeran Featuring Eminem & 50 Cent,22,51,4,57,,spotify:track:0AtP8EkGPn6SwxKDaUuXec,0AtP8EkGPn6SwxKDaUuXec,,"[u'pop', u'uk pop']",https://api.spotify.com/v1/audio-analysis/0AtP8EkGPn6SwxKDaUuXec,0.666,0.798,91.046,0.184,0.135,0,4,0.852,11,207760,-6.923,0.726,0
2019-07-27,,Worth It,YK Osiris,61,74,4,58,,spotify:track:4XiGKQqbmnMVxDzUj6j3f2,4XiGKQqbmnMVxDzUj6j3f2,,"[u'deep pop r&b', u'melodic rap', u'pop rap', u'trap']",https://api.spotify.com/v1/audio-analysis/4XiGKQqbmnMVxDzUj6j3f2,0.528,0.0811,123.936,0.0588,0.468,0,5,0.764,5,189253,-4.082,0.422,0
2019-07-27,,Nightmare,Halsey,62,69,8,59,,spotify:track:340UVheS8z3ncW9TTUhAbc,340UVheS8z3ncW9TTUhAbc,,"[u'dance pop', u'electropop', u'etherpop', u'indie poptimism', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/340UVheS8z3ncW9TTUhAbc,0.622,0.359,146.11,0.0734,0.0188,0,4,0.611,9,231999,-5.075,0.538,0
2019-07-27,,Rodeo,Lil Nas X & Cardi B,48,66,8,60,,spotify:track:4ak7xjvBeBOcJGWFDX9w5n,4ak7xjvBeBOcJGWFDX9w5n,,"[u'country rap', u'lgbtq+ hip hop', u'pop rap']",https://api.spotify.com/v1/audio-analysis/4ak7xjvBeBOcJGWFDX9w5n,0.679,0.465,140.081,0.0324,0.139,6.98e-05,4,0.706,9,158707,-5.614,0.657,1
2019-07-27,,Cash Shit,Megan Thee Stallion Featuring DaBaby,16,58,7,61,,spotify:track:2rMAtCaTj16NptyVfEIeAC,2rMAtCaTj16NptyVfEIeAC,,"[u'houston rap', u'pop', u'pop rap', u'trap queen']",https://api.spotify.com/v1/audio-analysis/2rMAtCaTj16NptyVfEIeAC,0.635,0.0946,130.028,0.416,0.0218,0,4,0.921,1,192540,-4.904,0.549,1
2019-07-27,,Rearview Town,Jason Aldean,13,55,9,62,,spotify:track:6EGAfJaLUFzhS4zRBIEQ2J,6EGAfJaLUFzhS4zRBIEQ2J,,"[u'contemporary country', u'country', u'country road']",https://api.spotify.com/v1/audio-analysis/6EGAfJaLUFzhS4zRBIEQ2J,0.574,0.11,132.025,0.0315,0.143,0,3,0.375,7,196800,-5.305,0.406,1
2019-07-27,,Easier,5 Seconds Of Summer,44,44,2,63,,spotify:track:4tNXntkAzQ5A2dfYRYGIIQ,4tNXntkAzQ5A2dfYRYGIIQ,,"[u'boy band', u'dance pop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/4tNXntkAzQ5A2dfYRYGIIQ,0.428,0.0977,175.813,0.221,0.489,0,4,0.505,5,157493,-5.604,0.618,1
2019-07-27,,Press,Cardi B,67,73,6,64,,spotify:track:6dPyzkyZwoj9LqjQXOFdVv,6dPyzkyZwoj9LqjQXOFdVv,,"[u'pop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/6dPyzkyZwoj9LqjQXOFdVv,0.525,0.137,133.983,0.305,0.029,5.68e-06,4,0.888,1,143792,-5.665,0.243,1
2019-07-27,,Earfquake,"Tyler, The Creator",67,72,7,65,,spotify:track:5hVghJ4KaYES3BFUATCYn0,5hVghJ4KaYES3BFUATCYn0,,"[u'hip hop', u'rap']",https://api.spotify.com/v1/audio-analysis/5hVghJ4KaYES3BFUATCYn0,0.498,0.795,79.635,0.0685,0.23,5.98e-06,4,0.554,9,190067,-8.866,0.413,1
2019-07-27,,Under The Sun,"Dreamville Featuring J. Cole, Lute & DaBaby",49,70,20,66,,spotify:track:6MF4tRr5lU8qok8IKaFOBE,6MF4tRr5lU8qok8IKaFOBE,,"[u'hip hop', u'rap']",https://api.spotify.com/v1/audio-analysis/6MF4tRr5lU8qok8IKaFOBE,0.64,0.409,138.672,0.369,0.511,0,4,0.691,0,202040,-6.441,0.163,1
2019-07-27,,Callaita,Bad Bunny & Tainy,70,77,22,67,,spotify:track:2TH65lNHgvLxCKXM3apjxI,2TH65lNHgvLxCKXM3apjxI,,"[u'latin', u'reggaeton', u'trap latino']",https://api.spotify.com/v1/audio-analysis/2TH65lNHgvLxCKXM3apjxI,0.624,0.243,176.169,0.309,0.6,2.12e-06,4,0.61,2,250534,-4.773,0.244,1
2019-07-27,,Call You Mine,The Chainsmokers & Bebe Rexha,32,65,20,68,,spotify:track:2oejEp50ZzPuQTQ6v54Evp,2oejEp50ZzPuQTQ6v54Evp,,"[u'electropop', u'pop', u'tropical house']",https://api.spotify.com/v1/audio-analysis/2oejEp50ZzPuQTQ6v54Evp,0.696,0.344,104.01,0.0307,0.204,0,4,0.585,4,217640,-5.6,0.522,0
2019-07-27,,Walk Me Home,P!nk,72,78,7,69,,spotify:track:7DHApOHsIFo7EyfieArYGE,7DHApOHsIFo7EyfieArYGE,,"[u'dance pop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/7DHApOHsIFo7EyfieArYGE,0.453,0.179,88.038,0.0445,0.0519,0,3,0.652,1,177391,-6.119,0.432,1
2019-07-27,,Talk You Out Of It,Florida Georgia Line,60,60,2,70,,spotify:track:4qQwGRtGT7l6ckQtdPEFd4,4qQwGRtGT7l6ckQtdPEFd4,,"[u'contemporary country', u'country', u'country pop', u'country road', u'modern country rock']",https://api.spotify.com/v1/audio-analysis/4qQwGRtGT7l6ckQtdPEFd4,0.708,0.0796,119.964,0.0376,0.582,0,4,0.651,4,202920,-4.791,0.558,1
2019-07-27,,Look What God Gave Her,Thomas Rhett,70,76,5,71,,spotify:track:2KqJC0koTBUyDlsMt5ok1V,2KqJC0koTBUyDlsMt5ok1V,,"[u'contemporary country', u'country', u'country road', u'modern country rock']",https://api.spotify.com/v1/audio-analysis/2KqJC0koTBUyDlsMt5ok1V,0.85,0.181,113.0,0.0308,0.0272,0,4,0.739,2,168960,-3.966,0.883,1
2019-07-27,,Trampoline,SHAED,27,63,15,72,,spotify:track:1iQDltZqI7BXnHrFy4Qo1k,1iQDltZqI7BXnHrFy4Qo1k,,"[u'electropop', u'pop']",https://api.spotify.com/v1/audio-analysis/1iQDltZqI7BXnHrFy4Qo1k,0.459,0.137,126.803,0.0334,0.56,0,4,0.619,7,184280,-5.782,0.498,0
2019-07-27,,BLOW,Ed Sheeran With Chris Stapleton & Bruno Mars,68,68,3,73,,spotify:track:6EbduYTr62sSzvl36wWiFM,6EbduYTr62sSzvl36wWiFM,,"[u'pop', u'uk pop']",https://api.spotify.com/v1/audio-analysis/6EbduYTr62sSzvl36wWiFM,0.796,0.38,92.469,0.0401,0.000245,0.0115,4,0.631,1,209120,-5.35,0.596,1
2019-07-27,,It's You,Ali Gatie,77,84,5,74,,spotify:track:5DqdesEfbRyOlSS3Tf6c29,5DqdesEfbRyOlSS3Tf6c29,,"[u'canadian hip hop', u'pop']",https://api.spotify.com/v1/audio-analysis/5DqdesEfbRyOlSS3Tf6c29,0.463,0.194,95.971,0.0287,0.374,0,4,0.732,11,212607,-6.972,0.397,0
2019-07-27,,Cool,Jonas Brothers,78,80,7,75,,spotify:track:7yfi8B8opXjnRh4VZnOkz9,7yfi8B8opXjnRh4VZnOkz9,,"[u'boy band', u'dance pop', u'pop', u'pop rock', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/7yfi8B8opXjnRh4VZnOkz9,0.598,0.156,78.969,0.0423,0.00873,0,4,0.683,0,167107,-5.487,0.62,1
2019-07-27,,Lalala,Y2K & bbno$,79,81,7,76,,spotify:track:51Fjme0JiitpyXKuyQiCDo,51Fjme0JiitpyXKuyQiCDo,,[u'pop rap'],https://api.spotify.com/v1/audio-analysis/51Fjme0JiitpyXKuyQiCDo,0.391,0.137,129.972,0.0845,0.181,0,4,0.843,2,160627,-7.899,0.496,1
2019-07-27,,The Ones That Didn't Make It Back Home,Justin Moore,73,82,10,77,,spotify:track:6Vmb8Ru0BvjWGozOVGApRd,6Vmb8Ru0BvjWGozOVGApRd,,"[u'arkansas country', u'contemporary country', u'country', u'country road', u'modern country rock', u'redneck']",https://api.spotify.com/v1/audio-analysis/6Vmb8Ru0BvjWGozOVGApRd,0.784,0.224,137.995,0.034,0.0979,0,4,0.537,3,191018,-4.869,0.468,1
2019-07-27,,Raised On Country,Chris Young,54,83,15,78,,spotify:track:6voi5xnLs9JKmWG2oLmgDU,6voi5xnLs9JKmWG2oLmgDU,,"[u'contemporary country', u'country', u'country road', u'modern country rock']",https://api.spotify.com/v1/audio-analysis/6voi5xnLs9JKmWG2oLmgDU,0.794,0.23,148.095,0.0455,0.395,0,4,0.572,2,175595,-3.224,0.79,1
2019-07-27,,La La Land,Bryce Vine Featuring YG,57,79,4,79,,spotify:track:4oM9DGUTrRaXJDypxxHztZ,4oM9DGUTrRaXJDypxxHztZ,,"[u'pop', u'pop rap']",https://api.spotify.com/v1/audio-analysis/4oM9DGUTrRaXJDypxxHztZ,0.473,0.222,97.953,0.0569,0.221,0,4,0.774,1,177253,-5.122,0.416,0
2019-07-27,,Soltera,"Lunay, Daddy Yankee & Bad Bunny",81,91,6,80,,spotify:track:1c0hsvHLELX6y8qymnpLKL,1c0hsvHLELX6y8qymnpLKL,,unknown,https://api.spotify.com/v1/audio-analysis/1c0hsvHLELX6y8qymnpLKL,0.783,0.437,92.016,0.0432,0.361,0,4,0.795,5,266087,-4.271,0.8,1
2019-07-27,,24/7,Meek Mill Featuring Ella Mai,65,87,13,81,,spotify:track:6irE4Fbjbry3czv7mTxVSB,6irE4Fbjbry3czv7mTxVSB,,"[u'hip hop', u'philly rap', u'pop rap', u'rap', u'southern hip hop', u'trap']",https://api.spotify.com/v1/audio-analysis/6irE4Fbjbry3czv7mTxVSB,0.711,0.221,86.957,0.374,0.0135,0,4,0.657,0,221522,-5.355,0.368,1
2019-07-27,,One Thing Right,Marshmello & Kane Brown,71,86,18,82,,spotify:track:4hPpVbbakQNv8YTHYaOJP4,4hPpVbbakQNv8YTHYaOJP4,,"[u'brostep', u'progressive electro house']",https://api.spotify.com/v1/audio-analysis/4hPpVbbakQNv8YTHYaOJP4,0.623,0.582,88.042,0.0451,0.0667,0,4,0.659,4,181824,-2.253,0.439,1
